Index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
173,16.0,24.0,240377.0,66103.04659541044,71.0,9696.437111051548,,6820.0,86.0,26400.30805917868,,1.0,0.0,70.0,0.0236,38300.71380255895,15467.82960208456,0.0059,0.6667,1.0,1.0,1.8513,0.9031,31154.042357940103,72399.2067248356,-0.2496,0.2105,1
1150,1641.0,,,769100.0,186.0,35.0,18.0,19132.0,87.0,125.0,,1.0,0.0,80.0,0.0354,55586.59856908058,,0.0136,,0.7778,0.0,2.2695,1.3617,1.1461,-0.3913,-0.1964,0.5329,5
39,0.0,10.0,1701480.0,1701528.0,210.0,36.0,48.0,17413.0,63087.506939779014,100.0,1333.0,0.0,1.0,16621.788978086417,,0.5625,0.2083,0.0075,0.2778,1.0,1.0,2.3222,1.0,,0.7917,,1285.0573053848957,0
714,79.0,217.0,7307739.0,7307792.0,4417.0,9947.513260864338,89.0,477354.0,97489.65950509689,14906.676476158033,1358.0,89250.01729781058,1.0,40.0,0.1164,39374.44821037801,23643.521337367303,0.1016,,0.5955,0.0,3.6451,2.1399,1.7243,-0.6159,-0.1557,1.0,2
91,92083.16850083861,333.0,4383724.0,4383776.0,437.0,36.0,52.0,44883.0,63.0,132.0,1364.0,53644.95215316743,493.15008579671195,40.0,83286.59801446235,0.3535,0.25,49986.26392533581,0.3611,1.0,1.0,2.6405,1.1139,1.716,0.75,-0.1976,0.9236,0
1879,1023.0,1050.0,949856.0,949874.0,209.0,62.0,37.0,28592.0,121.0,151.0,1370.0,1.0,0.0,69.0,,0.57,0.6667,0.0197,0.4355,0.4865,0.0,2.3201,1.4314,,-0.3333,0.0688,0.7729,6
1206,1069.0,1092.0,2685547.0,2685564.0,181.0,38.0,25.0,17588.0,82.0,124.0,1362.0,1.0,0.0,80.0,55989.82364309588,0.5371,0.7391,0.0169,0.6053,5472.9967319485095,0.0,2.2577,1.3617,1.2305,-0.2609,-0.2409,61226.74160699203,5
876,1325.0,1336.0,4848223.0,59936.30627653628,,13.0,47.0,37703.0,91.0,117.0,1387.0,0.0,6861.09299501414,50.0,0.0735,13366.0971386093,0.2391,0.0079,0.8461,0.9787,41923.655824595306,2.5752,,,31024.26752296509,-0.2166,0.7955,5
1308,28.0,36.0,3213793.0,3213815.0,124.0,16.0,44749.29199137222,14618.0,97.0,141.0,1658.0,8994.375300904345,0.0,97945.64664234224,0.0338,0.2955,11354.601675387288,0.0048,0.5,1.0,1.0,2.0934,0.9031,1.3424,,-0.079,0.3012,6
1094,1145.0,1157.0,2613103.0,2613123.0,168.0,,20.0,,105.0,135.0,44970.94673354566,0.0,54376.89745942161,40.0,0.301,0.3,0.6,0.0088,69477.19593574632,1.0,,12488.330835171124,8530.47715190891,1.301,,434.7665128710321,0.3977,5
1156,90.0,131.0,906500.0,906534.0,571.0,17220.499053048454,69186.88525078229,62823.0,73.0,252.0,89101.78738310002,1.0,93398.03338574659,83135.4641009009,0.1064,0.5904,0.8293,0.0242,0.7069,0.7907,0.0,2.7566,1.6128,1.5315,60262.01434653075,-0.1405,13159.597726202232,5
1320,798.0,808.0,225718.0,225742.0,170.0,23.0,,62483.76909044,118.0,141.0,1370.0,40105.45805264765,1.0,40.0,0.8204,0.2917,0.4167,0.0073,0.4348,46160.05262706241,1.0,2.2304,74118.13446523178,1.3802,20433.045846760422,-0.0099,0.3977,6
1900,1398.0,1445.0,684296.0,684315.0,381.0,91.0,47.0,15503.444306266223,111.0,72215.24142233368,1694.0,1.0,0.0,143.0,50913.78426121563,,29724.076388117403,12929.932477475515,0.5165,54803.43554316815,0.0,2.5809,1.6721,1.2787,-0.5957,-0.0049,,6
500,47030.861206769994,188.0,30497.82263007037,2194206.0,9927.0,70352.36334843343,418.0,1133850.0,39.0,140.0,1402.0,0.0,1.0,40.0,0.0585,0.5907,0.8909,,91248.0467113164,0.3947,92379.01225743827,3.9968,2.1673,2.2175,0.1091,-0.1077,90471.93079651037,2
339,,1201.0,87231.02782773561,9033.0,180.0,24.0,76539.16195967238,17505.0,87.0,111.0,1362.0,90120.60096779032,16344.387085575674,175.0,0.2364,0.3706,0.4231,47865.711686738476,0.4583,0.963,1.0,2.2553,1.0414,1.415,0.5769,-0.2402,0.4729,1
1189,909.0,918.0,,84775.9556242732,121.0,12.0,20.0,14047.0,4629.805039465063,134.0,1356.0,0.0,1.0,40.0,26612.35702526784,0.3278,0.45,,0.75,1.0,1.0,2.0828,0.9542,,0.55,-0.093,0.3068,5
29,1281.0,1302.0,6742.267591473772,56106.6828012854,3214.0,92.0,253.0,,33.0,140.0,1373.0,0.0,56542.41088217821,40.0,0.1034,24419.653615421532,0.0837,0.0153,0.2283,0.9921,1.0,3.5071,1.3222,2.3997,0.9163,,1.0,0
1218,14206.249151479666,1084.0,3373856.0,3373874.0,168.0,44.0,,21010.958831969918,21229.40007100279,125.0,1364.0,95637.47228879665,0.0,80.0,0.4106,0.6543,,0.0198,0.6136,0.6923,0.0,2.2253,1.4314,1.2553,-0.3333,-0.2171,,5
1282,1603.0,1613.0,1995544.0,1995586.0,308.0,25.0,42.0,22991.0,55.0,94.0,1656.0,1.0,0.0,30197.090044177745,0.0519,0.2667,0.2381,0.006,0.4,,1.0,,1.0,1.6233,0.7619,-0.4168,0.6868,6
1768,900.0,50124.60526958653,,665079.0,269.0,49.0,33.0,31538.0,,127.0,1364.0,0.0,1.0,50.0,0.6305,0.707,0.7941,0.0249,0.6939,0.8182,0.0,2.4297,1.5315,65630.6540429482,-0.2059,,0.9838,6
946,1250.0,1262.0,3294606.0,62646.84657329406,65.0,14.0,,7394.0,103.0,127.0,1690.0,1.0,64407.488776409504,60.0,0.5065,0.4583,24415.975878557118,0.0071,0.8571,,0.0,,1.0792,,89394.34255451028,-0.1113,0.2288,5
170,94.0,106.0,,,205.0,33.0,36.0,22913.0,,64026.411106659696,1354.0,1.0,0.0,70.0,0.1389,0.5119,0.3429,0.0089,99862.20396063953,0.9722,1.0,2.3117,1.0792,1.5441,0.6571,96000.2350475559,0.6868,1
1361,13399.686992864468,522.0,7039.9423218699185,1998064.0,29.0,18.0,6.0,27177.691331866816,97731.16043788497,82457.9633238418,1358.0,74685.91099543906,1.0,81330.5878375065,0.7437,0.5735,0.2353,0.0125,79314.54307532418,0.6667,,1.4624,45104.230355278916,0.6021,-0.7647,-0.0601,0.1734,6
1198,778.0,800.0,534067.0,,71183.13097905724,76929.64298496945,17.0,77160.97984531424,41020.31369961482,124.0,1368.0,1.0,44285.06642890091,80.0,,0.6061,5227.828372898491,0.0161,,0.7059,0.0,2.017,1.3424,77404.55583376507,-0.4545,-0.1981,0.4366,5
1254,35793.699495864385,29072.052284668458,82403.09546594374,62718.81243771746,,25.0,32.0,21321.0,104.0,141.0,1358.0,1.0,0.0,70.0,0.0088,0.3889,0.2813,0.0066,,1.0,1.0,2.2455,0.9542,1.5051,0.7188,-0.0536,0.4763,5
913,561.0,47752.07616656235,2993150.0,2993160.0,75.0,13.0,10.0,4609.453838618349,93.0,135.0,1692.0,1.0,0.0,16577.48868657719,80821.78738422961,73906.28109617806,1.0,0.0059,0.7692,1.0,0.5,1.8751,1.0,1.0,31032.306300235192,-0.1191,,5
492,41.0,393.0,1924169.0,1924363.0,10429.0,578.0,382.0,1196792.0,33.0,141.0,1402.0,,22419.17560695733,40.0,0.0585,90322.78358212119,54514.307549602505,,0.609,0.5078,0.0,4.0182,286.04265765725944,2.2878,-0.4489,,1.0,2
954,1633.0,1656.0,2987424.0,2987515.0,1125.0,,,,76.0,61763.60329273118,1692.0,18344.121934421797,0.0,70.0,0.0426,0.4625,0.2528,69451.47635985508,0.2771,0.9891,1.0,3.0512,74964.63608954355,1.959,0.7473,-0.2997,1.0,5
1098,228.0,77325.47373303093,3458746.0,3458793.0,561.0,57.0,50.0,60112.0,87570.46170369402,95836.98022932993,1362.0,,73104.7853425144,,0.3348,0.5225,0.5319,0.0184,,0.94,1.0,2.749,86570.58305175851,84516.0185010626,76830.0783241368,-0.1629,0.997,5
1033,93.0,65759.08020808469,4630871.0,4630888.0,,17.0,17.0,12886.0,40181.67368597869,85164.73104148237,1648.0,84744.4619775956,0.0,80.0,0.1129,0.3647,50685.53183668034,0.0061,0.5882,,1.0,2.0334,1.0,86233.59380815669,0.4118,-0.0679,0.2928,5
588,6433.296418876888,,775041.0,775118.0,2148.0,269.0,164.0,266914.0,113.0,135.0,1358.0,0.0,1.0,40.0,0.1443,0.5898,0.8831,0.0501,0.2528,0.4695,,3.332,1.8325,19796.40220011687,0.1169,-0.0292,30852.232802859937,2
751,1209.0,38735.31320622828,1351649.0,1351652.0,14.0,62764.34116193367,4.0,1808.0,,136.0,,0.0,1.0,50.0,0.2035,0.4815,0.3333,0.0066,0.9,4440.582644129465,0.0,1.1461,0.9542,,-0.6667,0.0089,27404.188273856213,3
658,39.0,211.0,2212076.0,,6249.0,263.0,14353.430800013788,649801.0,39.0,124.0,1358.0,0.0,,40.0,0.0574,6820.9120917226755,20700.879642867374,74964.82958571716,0.654,,0.0,3.7958,2.2355,1.8325,18430.881459707594,-0.1876,1.0,2
235,107.0,120.0,84335.95505928902,1159132.0,54.0,18.0,7.0,6135.0,102.0,124.0,1354.0,1.0,0.0,3977.384654004079,0.1581,61137.38176686621,47580.58608726746,2697.9918376502933,0.7222,1.0,0.0,1.7324,1.1139,0.8451,-0.4615,-0.1124,0.1965,1
733,62382.399312385816,4342.904758585708,119716.0,119826.0,5665.0,405.0,216.0,499944.0,36.0,118.0,92670.84631122461,0.0,1.0,40.0,0.2761,0.4951,0.9273,0.0612,0.2519,0.5093,27665.003259694364,3.7532,2.0086,2.0414,0.0727,-0.3105,1.0,2
1930,,153.0,197701.0,197718.0,49481.10273693666,47.0,,30130.0,118.0,140.0,2581.878097852397,0.0,1.0,40.0,0.1912,0.3862,38121.682266509415,,75590.85728176315,0.9444,0.0,2.3802,1.3617,1.2305,-0.2609,-0.0192,0.6438,6
1857,0.0,27.0,1359864.0,1359867.0,63.0,28.0,44730.831406460245,7045.0,80.0,156.0,1690.0,1.0,0.0,70.0,84922.01000298178,82661.8195197564,,0.016,0.9643,0.4286,0.0,20741.426786752225,1.4314,0.4771,12758.771747382936,-0.1264,0.1862,6
1157,195.0,27279.88128175043,921071.0,86511.7013709303,27337.229893635707,103.0,83.0,104560.0,119.0,149.0,1692.0,1.0,0.0,80.0,0.2305,0.5537,,0.0177,84992.43320639493,0.7108,1.0,2.8976,1.4771,1.7708,0.4915,0.034,0.9999,5
1426,457.0,97033.84216155144,1087496.0,147.70612395400562,60.0,32229.604282092594,73990.36331711031,6750.0,92.0,68813.5523217148,1364.0,1.0,66275.64348634757,70.0,0.6701,0.25,0.8,0.0059,28753.099639191394,1.0,6219.391496128978,1.7781,0.9031,1.0,0.2,-0.1211,0.1852,6
1381,779.0,,4662945.0,4662964.0,63209.41589983888,187.0,105.0,111196.0,97.0,134.0,1360.0,1.0,,100.0,0.6427,,0.1319,0.1059,0.77,0.181,0.0,2.9917,2.1584,1.2787,18271.241882125745,15534.369073708409,1.0,6
1582,0.0,14.0,1007200.0,24202.902912591762,996.0,45.0,120.0,78978.0,59.0,106.0,2378.7951313095523,1.0,0.0,80.0,0.0,0.4022,0.1177,0.0083,0.3111,0.9917,1.0,2.9983,1.1461,2.0756,93797.98404863858,-0.3805,0.9999,6
935,541.0,66255.32728630328,1540628.0,1540636.0,84.0,17.0,59523.56241726322,74856.58973212472,,133.0,1690.0,1.0,0.0,60.0,0.6402,0.3,0.5333,0.0089,0.8824,1.0,0.0,1.9243,1.1761,0.9031,-0.4667,-0.1098,0.2288,5
1210,1065.0,84629.67979310793,83595.65702016036,51080.01956564611,56944.69351838065,58466.346175294035,,83563.2694408579,83.0,126.0,1364.0,1.0,0.0,80.0,0.412,1821.0073960923223,0.8333,0.0132,0.6667,0.8824,0.0,2.1903,1.2553,1.1761,52858.8901314422,-0.2492,0.4465,5
1066,853.0,862.0,83073.01807645557,,,11.0,12.0,10694.0,102.0,18956.211772423103,96789.25083674255,1.0,0.0,85.0,0.9835,0.2222,0.75,28897.375713896734,34093.02639661,1.0,1.0,48524.78013261353,0.9542,1.0792,0.25,-0.0054,62938.08126506242,5
109,1155.0,1167.0,2124816.0,2124840.0,165.0,22.0,26.0,32389.93288419745,87.0,134.0,1626.0,0.0,1.0,125.0,0.5646,0.4271,0.5,0.0074,93814.3429660814,0.9231,73586.59640764756,2.2175,1.0792,82122.7375479201,0.5,-0.1126,0.4763,0
1593,15.0,149.0,,3011.998770551194,37334.0,87661.12618216316,77454.93961901742,3918209.0,19.0,,1387.0,0.0,59928.57898479572,40.0,89418.72225437484,0.3238,0.3252,0.0966,0.1476,0.4563,1.0,4.5721,2.1271,2.6149,0.6748,99576.18262547076,1.0,6
569,39.0,194.0,498190.0,26250.995114802245,5877.0,71652.28466635833,110.0,612067.0,69242.29127426598,126.0,1358.0,0.0,1.0,40.0,0.0574,0.3884,0.4,0.1141,0.7346,0.5636,0.0,3.7692,2.1903,1.7924,-0.6,8529.531044271866,1.0,2
1168,,1286.0,290640.0,290652.0,125.0,15.0,,12560.0,61.0,125.0,1688.0,1.0,0.0,36156.13864086979,0.4763,0.256,0.8571,0.0083,0.9333,1.0,0.0,2.0969,1.1461,1.0792,-0.1429,-0.215,78567.01464057427,5
1175,1031.0,1045.0,621518.0,621530.0,115.0,15.0,12.0,11562.0,68.0,127.0,1688.0,1.0,0.0,70.0,0.7618,60646.21718413154,0.8571,0.0083,0.9333,54767.33390603717,0.0,2.0607,6797.359952456605,1.0792,-0.1429,-0.2145,71777.62881055156,5
891,383.0,396.0,133188.0,133203.0,15804.017467670972,14815.520424161443,15.0,13938.0,90.0,69327.95915832734,88826.5108900845,1.0,0.0,60.0,0.4538,0.3487,0.8667,0.0077,0.6842,1.0,1.0,2.1038,1.1139,1.1761,0.1333,-0.1426,46109.476761105936,5
948,438.0,95527.65991287227,3579130.0,3579140.0,68.0,33590.96562022862,10.0,7132.7865969386785,94.0,,21650.763137888596,1.0,0.0,85461.8684154834,0.519,72741.89491884659,0.9,0.0053,0.8182,1.0,1.0,1.8325,0.9542,1.0,0.1,-0.1293,0.1954,5
1049,869.0,877.0,899390.0,899399.0,52.0,,9.0,5483.0,91.0,,1626.0,1.0,0.0,70.0,0.9213,,0.8889,0.0049,0.8889,1.0,1.0,1.716,80525.86052279345,0.9542,0.1111,-0.1762,95815.49302901933,5
1405,610.0,625.0,529042.0,529057.0,172.0,15.0,16.0,19997.0,101.0,127.0,45413.461982635294,0.0,1.0,,0.8796,0.2356,1.0,0.0108,,0.9375,0.5,2.2355,,20489.803733366287,0.0,-0.0917,0.374,6
1618,354.0,,69963.16501301422,903631.0,,211.0,119.0,541426.0,16.0,125.0,1364.0,,0.0,70.0,0.5191,0.4333,0.8319,0.0828,0.5355,0.7899,0.0,3.7795,2.0531,97821.82951451011,,76204.52606103447,1.0,6
1403,1170.0,,61060.0,61074.0,126.0,19281.35758406765,,14727.0,103.0,127.0,1353.0,0.0,1.0,,333.34393726466294,0.25,0.8571,0.0089,,1.0,1.0,2.1004,1.0792,1.1461,0.1429,-0.0869,0.2901,6
885,431.0,13235.570125507611,,1587191.0,42364.73827096515,,19.0,19565.0,86.0,135.0,1353.0,59120.2824757496,0.0,50.0,0.6371,0.2874,,77895.57194300275,0.6191,1.0,1.0,34009.77320583124,1.1139,1.2787,0.3158,-0.1315,0.4089,5
1626,138.0,151.0,1733458.0,1733471.0,102.0,64315.51494130208,13.0,10855.0,72367.04537676366,92533.10160189013,1650.0,34326.62900593595,58264.25213040494,70.0,0.1673,11739.44636441694,1.0,0.0079,,1.0,0.5,,30373.608016802857,,39631.19571039926,5434.793591270881,90604.74370282456,6
851,44152.926315520235,632.0,2056310.0,2056391.0,492.0,59.0,83.0,55666.0,58448.21454761971,,1364.0,0.0,1.0,,77696.73819063534,0.3251,0.1111,,0.1525,76486.3453135287,54334.04369619438,2.692,0.9542,89344.93141574507,,-0.1161,0.9451,4
735,,,91210.53304128558,,39416.82533937195,,197.0,633741.0,40.0,134.0,1666.0,0.0,74589.74749080303,76795.7201136429,0.3001,32425.02595600443,,0.0738,0.3844,0.5736,0.0,29250.26231820207,2.0899,2.0531,-0.0813,-0.1902,,2
718,,31652.26427251747,7655518.0,7655567.0,3455.0,157.0,86.0,373412.0,32226.93494226011,127.0,1360.0,0.0,1.0,40.0,0.1221,0.4075,0.4118,0.0875,0.758,0.5698,0.0,3.5385,2450.8607177736953,1.6902,-0.5882,-0.1556,1.0,2
455,87369.45253106601,86279.04408705523,1402211.0,1402348.0,10904.0,68029.91522657759,334.0,89929.46868323795,28.0,141.0,1402.0,4513.059393396501,1.0,40.0,0.0556,52419.6543411538,0.8106,0.1205,62279.937027825574,352.0661748080411,0.0,4.0376,2.2279,2.1367,,22395.554016226517,1.0,2
265,63242.482271530695,34618.365027967266,,1622718.0,21785.22195754603,33.0,28.0,19591.0,81366.50588177334,127.0,1356.0,1.0,0.0,70.0,91125.50539236763,0.6168,,0.0155,0.6364,0.75,0.5,2.2279,1.3222,1.3222,0.0,-0.0944,0.7161,1
76,446.0,42577.58892445088,200561.0,200567.0,30.0,8.0,6.0,3022.0,,116.0,1692.0,9064.693145675428,17773.55875097163,143.0,0.5272,,0.8571,0.0041,0.875,72393.1412736305,0.0,1.4771,0.8451,0.7782,-0.1429,-0.213,0.1499,0
1611,1110.0,1118.0,2817680.0,2817695.0,77.0,11.0,15.0,8602.0,25470.634712220108,125.0,1692.0,1.0,0.0,54850.88458389321,0.6785,63030.238995198786,0.5333,0.0047,0.7273,1.0,93734.8351722728,11123.608314950961,0.9031,1.1761,0.4667,,0.2288,6
445,61569.41167359043,211.0,1292132.0,91407.03281506737,12012.0,607.0,80692.36395376192,1381722.0,,21225.23954118659,1398.0,85208.67549477858,61350.74288512078,40.0,0.0558,0.5916,0.9942,23750.588743119195,0.2834,0.4724,0.0,4.0796,2.2355,2.233,-0.0058,-0.1013,1.0,2
396,24631.946680238416,29822.700742615594,407936.0,408170.0,24365.0,1084.0,680.0,2935414.0,22.0,,1404.0,0.0,1.0,40.0,,0.7612,45545.23322082725,73176.68226599802,0.4022,0.3441,,4.3868,2.6395,2.3692,34553.33640945568,-0.0588,1.0,2
177,166.0,174.0,303149.0,1465.360134286653,20516.23684403243,22.0,53661.6946910973,18019.5563667402,105.0,127.0,1358.0,1.0,0.0,70.0,0.2445,0.4306,0.4444,0.0059,0.3636,74076.09457338406,1.0,1.9138,21014.423878892252,75705.20741796,0.5556,-0.098,,1
1043,976.0,985.0,733668.0,733675.0,45.0,29308.84256743539,7.0,4664.0,86.0,31610.475635092007,1694.0,1.0,39963.15164542192,100.0,0.8371,0.2857,0.7778,0.0053,0.9,1.0,0.0,1.6532,0.9542,0.8451,-0.2222,-0.1903,0.1687,5
1685,56.0,14180.062255985758,173070.0,173236.0,74873.73659044506,,209.0,275133.0,56845.29516343081,124.0,1356.0,0.0,9245.805012007946,200.0,0.0826,35617.44375817987,66925.07956100882,,0.1667,0.7943,1.0,88910.31017065668,1.5315,2.2201,0.7952,-0.2012,1.0,6
1358,781.0,801.0,1045940.0,1045960.0,178.0,60.0,39.0,22761.0,18821.931911237156,135.0,1353.0,48133.56074984372,,70.0,0.816,89766.0606837481,1.0,0.0148,8483.593573820792,0.5128,0.5,2.2504,15555.80547483818,1.301,0.0,-0.001,0.6574,6
1337,54780.65254643397,,1084192.0,56453.98046972015,29515.406377716856,39.0,46.0,26849.0,88.0,,1372.0,,1.0,40.0,73260.64786230316,0.3599,0.1956,0.0066,0.2308,,1.0,2.4232,0.9542,1.6628,,-0.2085,0.6781,6
596,41.0,214.0,1424299.0,1424367.0,6404.0,89139.54956273142,84281.20568493802,43700.568222025235,38.0,124.0,1358.0,,20436.94988017134,29966.051523323466,17514.800906452223,90968.14474368296,0.3931,0.1274,72409.876165876,0.544,0.0,3.8064,2.238,1.8325,-0.6069,-0.1937,1.0,2
62,1186.0,1193.0,238656.0,24917.95345989285,60.0,49905.036848735486,11.0,6863.0,100.0,,35012.6187215687,1.0,,120.0,0.2482,26718.284284969683,0.6364,0.0051,0.7,1.0,1.0,1.7781,0.8451,1.0414,0.3636,-0.1064,0.1822,0
1297,7.0,,375592.0,375611.0,199.0,,19.0,20323.0,74.0,127.0,1687.0,0.0,1.0,200.0,0.0083,0.1272,0.6316,0.0071,1.0,1.0,1.0,2.2989,1.0792,1.2787,36152.31548330954,-0.2021,0.3787,6
873,837.0,98808.66541938655,77533.49254162308,231443.0,155.0,13.0,36643.36160944315,16093.0,55.0,77.24300255028682,1687.0,48768.64442487393,85275.03007980963,47182.28495493959,16629.449608985713,0.1484,0.9286,0.0077,1.0,1.0,1.0,2.1903,1.1139,1.1461,0.0714,-0.1889,0.3097,5
1760,458.0,519.0,2871825.0,,17196.71435217528,81.0,46.0,58157.0,93.0,119.0,83315.22046891488,1.0,74557.78632934456,70.0,0.6785,48713.7697763661,,50635.6075471976,77291.15547561504,0.587,0.0,2.7348,1.7853,22782.516747331338,79896.33169388442,-0.1633,0.9999,6
1823,344.0,355.0,113753.0,,92.0,1993.9162035202407,13.0,462.9513453516476,29.0,71.0,1356.0,1.0,0.0,300.0,0.5074,0.3566,0.8461,0.0081,0.9167,37143.322430633074,1.0,1.9638,1.0414,1.1139,0.1539,10632.632551215615,0.257,6
279,20363.26238362972,76.0,1810277.0,1810283.0,78.0,22.0,10.0,,,117.0,23292.657562889806,1.0,,65626.20277540559,0.0796,0.4091,0.2727,0.0162,1.0,0.6,,1.8921,1.3424,0.7782,-0.7273,32155.205866348624,0.2432,1
37,12.0,24.0,304433.0,304472.0,40913.497523971266,15.0,39.0,32705.0,55.0,70081.75773594966,1353.0,26313.355750432078,45055.300904188574,70.0,0.0177,0.3162,0.3077,,0.8,1.0,30290.890893516033,2.5052,85190.61323505589,1.5911,,-0.2015,0.7512,0
1472,619.0,628.0,1126672.0,74193.9285518258,59.0,12.0,8.0,6638.0,95.0,93607.74460494397,1696.0,0.0,1.0,60.0,0.73,66367.24598550005,0.8889,,0.75,1.0,0.0,1.7708,0.9542,0.9031,-0.1111,-0.121,27967.201826621746,6
663,39.0,217.0,2265307.0,2265372.0,51115.26338169339,83980.47219765034,42903.117559710416,640970.0,41.0,119.0,1358.0,0.0,1.0,11084.779448810888,0.0574,0.4654,0.3652,0.1311,0.5687,95480.17933394521,0.0,76004.21499442347,2.2504,1.8129,-0.6348,-0.1904,1.0,2
1754,,,2394841.0,2394907.0,75332.88549771286,,67.0,61079.0,85.0,118.0,1356.0,1.0,0.0,70.0,0.1047,0.6061,0.3636,,51347.44592191296,0.9851,50975.53928477603,2.7952,1.3802,95077.68802016322,0.6364,99769.85963658085,,6
1720,1368.0,1378.0,929571.0,,34503.54455958103,14.0,,91827.71305817181,92.0,119.0,2351.0089355956998,15901.246237739919,1.0,40.0,0.013,0.2931,,0.0072,0.7143,37752.69007318684,1.0,2.3117,1.0,50666.7899267488,,-0.1785,0.4796,6
978,84903.09263142018,23.0,2433462.0,2433491.0,122.0,,29.0,14032.0,36412.648167888095,127.0,1352.0,62430.73509513267,1.0,40.0,78925.48760007911,0.2988,0.2069,0.0044,0.375,94784.52313378433,1.0,2.0864,0.7782,1.4624,18091.91072415519,-0.1014,62902.94317184507,5
1526,99704.67325711355,12.0,645933.0,,74229.97039654104,97962.96351088962,59.0,27035.0,36.0,117.0,55192.611822282925,15108.067206951348,1.0,79660.88906829958,0.0,14252.426256833694,0.2034,0.0089,0.9231,82214.64789113084,4806.198341746471,2.49,1.0792,1.7708,0.7966,-0.3165,66007.98471794234,6
739,414.0,88942.30217236241,43340.208273336946,77198.4040888726,80685.72805134639,29.0,17.0,30104.0,87.0,134.0,1358.0,0.0,1.0,,0.6097,0.3151,59500.47448468239,0.0177,0.8276,0.9412,0.0,2.42,13502.68376206285,1.2041,-0.3333,-0.1058,0.633,2
192,369.0,380.0,,518272.0,59478.81189598532,43867.63789769116,12.0,8388.0,95.0,,1356.0,51839.548745672604,52365.46480112135,70.0,0.5443,0.3554,1.0,0.0081,0.4583,0.9167,0.5,1.8921,63907.99573385688,1.0414,7501.256838491388,-0.1599,0.23,1
920,744.0,757.0,78491.93784350328,113291.0,162.0,21.0,31100.777914609025,17124.0,,124.0,1690.0,11215.596873358236,0.0,60.0,0.8805,0.4336,0.5909,,0.6191,77742.98596370778,1.0,6873.814880817308,1.1139,1.3424,62178.213114146165,-0.1742,0.4729,5
457,39.0,191.0,1437715.0,1437882.0,98495.1018931103,631.0,374.0,52845.7938638303,29.0,99880.06395708944,1400.0,0.0,206.10580041308114,40.0,0.0557,,0.9102,,0.2409,0.4465,1.0,59841.123495014726,,2.2227,0.0898,-0.0971,89094.36863494581,2
676,41.0,209.0,44813.906935409876,2598935.0,5962.0,93713.4533786758,125.0,626007.0,41.0,126.0,1358.0,0.0,1.0,40.0,87664.02753606929,19325.180240471007,0.3631,0.1237,0.6693,54404.73800463358,46860.26137518201,3.7754,2.2253,18477.57481608404,18083.997605690027,-0.1797,1.0,2
761,,90935.14555843662,,77667.13562424011,12.0,6.0,,1335.0,475.81837152737006,127.0,,0.0,1.0,50.0,,0.25,1.0,46821.02064249863,0.6667,1.0,34155.78987524717,1.0792,,0.6021,291.0771499091469,-0.1309,53714.256776825605,3
1755,,135.0,2473221.0,2473233.0,9241.991223529722,41150.433304277234,13.0,23337.57191223377,34627.437030101435,140.0,1358.0,1.0,,70.0,0.1738,0.6078,0.7059,78040.56896192428,,0.9231,0.0,1.9031,1.2305,1.0792,39978.10845495097,-0.0205,0.3419,6
1557,381.0,425.0,2601604.0,2601606.0,82.0,44.0,4.0,10361.0,58.0,188.0,1374.0,61928.01129454247,96237.23657267138,40.0,0.5546,0.0682,0.0454,0.032,79057.4740127517,0.5,28255.65201823701,1.9138,1.6435,0.301,,-0.0129,0.1934,6
729,,342.0,86140.0140693049,10928.179370898271,3333.0,173.0,87.0,246531.0,35.0,95.0,1666.0,0.0,1.0,45206.18877054219,38691.92517379726,0.5204,0.3597,0.0834,0.8035,0.5747,0.0,3.5228,2.143,1.699,-0.6403,-0.4221,1.0,2
413,43.0,230.0,13251.30953500816,830692.0,18896.0,647.3940106949238,507.0,2225392.0,910.4223942402178,142.0,1404.0,0.0,16299.892074225852,75256.19530744695,82227.3939821299,0.4386,0.9626,46968.108835103165,0.2435,49175.80837806039,0.0,4.2764,62167.75337760453,2.2553,-0.0374,66359.8737173594,1.0,2
1099,787.0,49594.393910043065,3544454.0,3544490.0,8391.0,609.0,343.0,,103.0,140.0,87259.47419494437,0.0,68467.07524026351,40.0,0.0704,28714.58320583592,0.068,0.3878,0.8686,0.105,0.0,3.9238,54073.43167680304,95061.1694528825,-0.9319,-0.0768,1.0,5
826,1327.0,1332.0,1738096.0,1738114.0,72.0,15.0,18.0,8542.0,50887.43636533721,132.0,8158.050923685379,0.0,1.0,40.0,0.0383,0.2,0.2778,76664.52864582244,0.3333,1.0,1.0,1.8573,0.699,15129.894588941661,0.7222,46791.05103616838,0.1954,4
1453,1136.0,1150.0,4082892.0,4417.703715688182,191.0,17.0,67246.02356900748,22601.0,101.0,135.0,1666.0,0.0,16594.973305654625,40.0,0.6194,0.2421,40583.379321290035,0.0084,77980.21631849192,1.0,1.0,2.281,1.1461,1.2553,98808.31322990674,24051.252303132496,0.417,6
617,41.0,216.0,1669152.0,87640.37889715875,24178.903243245586,278.0,138.0,670952.0,43.0,126.0,1358.0,0.0,42781.931097124914,40.0,0.0604,0.4603,0.3886,0.1289,0.6295,13572.446293715922,0.0,3.8077,,1.8325,-0.6114,-0.1838,64655.76239301345,2
